opis_id,name,address,city,state,lat,lon,price
10058,CITGO,US-431/SR-1 & SR-27,Abbeville,AL,31.565164,-85.259165,3.399000
71578,RACETRAC #2595,I-65 EXIT 284,Alabaster,AL,33.214355,-86.823080,2.999000
64581,SNEAD SHELL,US-278 & SR-75,Altoona,AL,34.040014,-86.305179,3.109000
68282,SUNSTOP #612,US-84,Andalusia,AL,31.309436,-86.478031,3.485667
60084,SUNSTOP #625,US-84,Ashford,AL,31.185284,-85.236236,3.599000
68476,CREEK TRAVEL PLAZA,"I-65, EXIT 54",Atmore,AL,31.124067,-87.457798,3.135667
66472,DIAMOND #21,"I-65, EXIT 54",Atmore,AL,31.124067,-87.457798,3.259000
66648,CHEVRON,"I-20, EXIT 113",Bessemer,AL,33.370890,-86.972193,3.099000
1621,CIRCLE K #2709337,"I-65, EXIT 262B",Birmingham,AL,33.527174,-86.797036,3.489000
66399,CIRCLE K #2723672,"I-59/I-20, EXIT 128",Birmingham,AL,33.527174,-86.797036,3.699000
66036,FLYING J TRAVEL PLAZA #602,"I-65, EXIT 264",Birmingham,AL,33.527174,-86.797036,3.559000
4533,SPEEDWAY #1449,"I-65, EXIT 262B",Birmingham,AL,33.527174,-86.797036,2.975667
63828,CIRCLE K #2723654,US-431,Boaz,AL,34.199790,-86.153290,3.519000
66640,Kent Kwik #928,US-82/SR-6 & SR-5/SR-25,Brent,AL,32.944950,-87.172086,3.099000
64706,CIRCLE K #2721571,"I-65, EXIT 69",Brewton,AL,31.109175,-87.076583,3.399000
67965,DIAMOND #7,"I-65, EXIT 69",Brewton,AL,31.109175,-87.076583,3.399000
64545,HOBO PANTRY #24,US-231 & SR-10,Brundidge,AL,31.717639,-85.817550,3.599000
63829,CALERA CHEVRON,SR-25,Calera,AL,33.123892,-86.745931,3.199000
71628,QUIKTRIP #7171,I-65 EXIT 231,Calera,AL,33.123892,-86.745931,2.999000
64546,GRUB MART #13,"I-59, EXIT 205 & US-411/SR-25/SR-68",Centre,AL,34.153059,-85.671683,3.349000
66846,CIRCLE K #2723664,US-280,Childersburg,AL,33.292558,-86.340864,3.899000
4927,CIRCLE K #2704886,"I-65, EXIT 205 & US-31/SR-22",Clanton,AL,32.845572,-86.619494,3.207333
64592,LOVES TRAVEL STOP #368,"I-65, EXIT 208 & CR-28",Clanton,AL,32.845572,-86.619494,3.337333
64092,ONE9 #4555,"I-20/I-59, EXIT 77",Cottondale,AL,33.198843,-87.453620,2.932333
71523,QUIKTRIP #7170,I-59 EXIT 77,Cottondale,AL,33.198843,-87.453620,2.915667
588,TA TUSCALOOSA TRAVEL CENTER,"I-20/I-59, EXIT 77",Cottondale,AL,33.198843,-87.453620,2.964000
66410,SIBLEY FOOD FUEL,US-72/SR-20 & CR-150,Courtland,AL,34.669946,-87.327892,3.399000
72563,RACEWAY #6991,I-65 Exit 19 & US-43,Creola,AL,30.874209,-88.009818,2.949000
6701,JACKS TRUCK STOP,"I-65, EXIT 304 & SR-69",Cullman,AL,34.176870,-86.840656,3.999000
69153,PILOT #1550,"I-65, EXIT 304 & SR-69/CR-437",Cullman,AL,34.176870,-86.840656,3.859000
69153,Pilot Travel Center #1550,"I-65, EXIT 304 & SR-69/CR-437",Cullman,AL,34.176870,-86.840656,3.859000
7492,Mobil dba One9 #1365,"I-85, EXIT 70",Cusseta,AL,32.787637,-85.305769,2.999000
7492,One9 #1365,"I-85, EXIT 70",Cusseta,AL,32.787637,-85.305769,2.999000
67804,SUNSTOP #616,US-84/SR-134 & CR-1,Daleville,AL,31.291534,-85.711711,3.399000
60106,SUNSTOP #619,US-84,Daleville,AL,31.291534,-85.711711,3.399000
70122,Circle K #2709301,SR-67,Decatur,AL,34.572995,-86.989901,3.899000
70420,Circle K #2709302,SR-67,Decatur,AL,34.572995,-86.989901,3.507333
63523,PILOT TRAVEL CENTER #441,"I-65, EXIT 334",Decatur,AL,34.572995,-86.989901,3.859000
63523,PILOT TRAVEL CENTERS #441,"I-65, EXIT 334",Decatur,AL,34.572995,-86.989901,3.859000
71631,RACEWAY #6891,SR-20 & SR-67,Decatur,AL,34.572995,-86.989901,3.099000
71056,SPEEDWAY #1044,US-72 & SR-20,Decatur,AL,34.572995,-86.989901,3.425667
72647,RACEWAY #6972,US-83 & US-43,Demopolis,AL,32.499936,-87.826922,3.077333
66845,CIRCLE K #2723643,SR-431,Dothan,AL,31.233698,-85.406823,3.582333
67040,FLYING J TRAVEL PLAZA #603,US-431/SR-210 & US-231/SR-1,Dothan,AL,31.233698,-85.406823,3.999000
3096,HOBO PANTRY #6,US-431/SR-210,Dothan,AL,31.233698,-85.406823,3.959000
72885,RACEWAY #6960,US-431 & Westgate PKWY,Dothan,AL,31.233698,-85.406823,3.199000
64712,SUNSTOP #650,US-431 & SR-210,Dothan,AL,31.233698,-85.406823,3.412333
72219,QUICK FILL,US-78/SR-4,Eastaboga,AL,33.605937,-86.021359,3.099000
64713,GOOD TO GO,"I-65, EXIT 200",Enterprise,AL,31.325529,-85.846071,3.599000
60114,SUNSTOP #606,US-84/SR-167,Enterprise,AL,31.325529,-85.846071,3.699000
70581,LOVES TRAVEL STOP #773,"SR-14 & I-59/20, EXIT 40",Eutaw,AL,32.846247,-87.900332,3.137333
66780,DIAMOND #20,"I-65, EXIT 93 & SR-84",Evergreen,AL,31.433216,-86.976081,3.399000
67325,LOVES TRAVEL STOP #225,"I-65, EXIT 93 & US-84",Evergreen,AL,31.433216,-86.976081,3.339000
64554,FACKLER TEXACO TRUCK STOP,US-72 & CR-42,Fackler,AL,34.792583,-85.909977,3.199000
52426,J MART #322,"I-65, EXIT 322",Falkville,AL,34.377019,-86.909547,3.199000
67127,LOVES TRAVEL STOP #381,"I-65, EXIT 322 & CR-55",Falkville,AL,34.377019,-86.909547,3.849000
72945,CIRCLE K #2707057,SR-59 & CR-12,Foley,AL,30.397071,-87.668458,3.092333
72680,RACEWAY #6990,US-98,Foley,AL,30.397071,-87.668458,3.075667
66407,CIRCLE K #2723668,SR-35,Fort Payne,AL,34.457240,-85.689474,3.649000
71111,MAPCO #5167,"I-59, EXIT 21B & SR-35",Fort Payne,AL,34.457240,-85.689474,3.479000
66273,PETRO STOPPING CENTER,"I-59, EXIT 181 & US-77",Gadsden,AL,34.006597,-86.016078,3.999000
72309,Racetrac #2608,"I-59, EXIT 181 & SR-77",Gadsden,AL,34.006597,-86.016078,2.999000
71095,HOBO PANTRY #29,US-84/SR-12 & SR-95,Gordon,AL,31.143606,-85.092504,3.659000
6154,TA MOBILE TRAVEL CENTER,"I-10,  EXIT 4",Grand Bay,AL,30.472082,-88.344401,3.135667
71623,Circle K #2706637,US-43,Grove Hill,AL,31.698670,-87.772868,3.719000
71199,LOVES TRAVEL STOP #814,"I-22, EXIT 14 & CR-35",Hamilton,AL,34.138713,-87.970833,3.555667
52365,MOORES SUPER STORE,US-43/US-278/SR-171,Hamilton,AL,34.138713,-87.970833,3.799000
66900,DODGE CITY PETRO #397,"I-65, EXIT 299 & SR-69",Hanceville,AL,34.064010,-86.764436,3.919000
67344,DODGE CITY SHELL,"I-65, EXIT 299",Hanceville,AL,34.064010,-86.764436,3.952333
67718,SUNSTOP #622,SR-52 & SR-167,Hartford,AL,31.105348,-85.691225,3.599000
60136,HOBO PANTRY #18,US-431,Headland,AL,31.354974,-85.357031,3.599000
6182,Exxon,"I-20, EXIT 205 & SR-46",Heflin,AL,33.647400,-85.569339,3.015667
71490,LOVES TRAVEL STOP #818,"I-20, EXIT 205 & SR-46",Heflin,AL,33.647400,-85.569339,3.207333
66897,FLYING J TRAVEL PLAZA #604,"I-65, EXIT 158",Hope Hull,AL,32.199706,-86.344147,3.309000
70100,LOVES TRAVEL STOP #718,"I-65, EXIT 158",Hope Hull,AL,32.199706,-86.344147,3.265667
70858,SPEEDWAY #1012,"I-65, EXIT 158 & CR-6",Hope Hull,AL,32.199706,-86.344147,3.052333
4311,Saveway Truck Plaza,"I-65, EXIT 164 & US-31",Hope Hull,AL,32.199706,-86.344147,3.139000
69632,Circle K #2709300,US-72/SR-2,Huntsville,AL,34.688740,-86.675075,2.977333
66673,MARATHON,SR-72,Huntsville,AL,34.688740,-86.675075,2.979000
72477,Racetrac #2618,US-231 & CR-8,Huntsville,AL,34.688740,-86.675075,2.950667
72478,Racetrac #2621,SR-53,Huntsville,AL,34.688740,-86.675075,3.099000
72721,Racetrac #2625,SR 72 E & SHIELDS RD,Huntsville,AL,34.688740,-86.675075,2.977333
71259,LOVES TRAVEL STOP #846,I-10 EXIT 10,Irvington,AL,30.506862,-88.233892,3.165667
71833,Circle K #2706636,US HWY 43,Jackson,AL,31.532321,-87.891183,3.899000
3167,JASPER FOOD MART,US-78,Jasper,AL,33.851110,-87.268348,3.229000
68359,LOVES TRAVEL STOP #466,"I-78, EXIT 65",Jasper,AL,33.851110,-87.268348,3.555667
69930,CONCORDE TRAVEL CENTER,"I-65, EXIT 219 & CR-42",Jemison,AL,32.970705,-86.733070,3.299000
67848,JEMISON EXXON,"I-65, EXIT 219 & CR-42",Jemison,AL,32.970705,-86.733070,3.299000
2982,CIRCLE K #2723726,"I-59/I-20, EXIT 52 & US-11/US-43/SR-7",Knoxville,AL,33.591772,-85.897188,3.089000
4826,I-20 Truck Stop,"I-20, EXIT 165",Lincoln,AL,33.580169,-86.127876,2.999000
69681,PILOT #1549,"I-20, EXIT168 & SR-77",Lincoln,AL,33.580169,-86.127876,3.199000
69681,PILOT TRAVEL CENTER #1549,"I-20, EXIT168 & SR-77",Lincoln,AL,33.580169,-86.127876,3.109000
67262,PILOT TRAVEL CENTER #497,"I-20, EXIT 165",Lincoln,AL,33.580169,-86.127876,3.109000
67262,PILOT TRAVEL CENTERS #497,"I-20, EXIT 165",Lincoln,AL,33.580169,-86.127876,3.199000
63517,TA LINCOLN TRAVEL CENTER,"I-20, EXIT 168 & SR-77",Lincoln,AL,33.580169,-86.127876,3.084000
72430,PATRIOT FUELING CENTER,SR-9,Lineville,AL,33.312832,-85.752278,3.299000
52663,EXXON,"I-20/I-59, EXIT 17 & SR-28",Livingston,AL,32.595549,-88.186929,2.979000
72884,CEFCO #435,"I-10, EXIT 44 & US-90",Loxley,AL,30.678931,-87.740873,3.025667
64484,LOVES TRAVEL STOP #206,"I-10, EXIT 44 & SR-59",Loxley,AL,30.678931,-87.740873,3.339000
70383,SPEEDWAY #4400,I-10 & SR-59,Loxley,AL,30.678931,-87.740873,3.282333
2204,NATURAL BRIDGE SHELL,US-278 & SR-5,Lynn,AL,34.057553,-87.548776,3.682333
69931,SHELL,"I-565, EXIT 7 & CR-127",Madison,AL,34.710533,-86.762280,3.349000
72981,Sprint Mart #2301,I-565 & CR-115,Madison,AL,34.710533,-86.762280,3.492333
60147,HOP-IN FOOD STORES,US-82 & SR-22,Maplesville,AL,32.784391,-86.879694,3.399000
52383,FLYING J TRAVEL PLAZA #601,"I-20/I-59, EXIT 104",Mc Calla,AL,33.303112,-87.026660,3.170667
67331,LOVES TRAVEL STOP #227,"I-20 /I-59, EXIT 100 & SR-216",Mc Calla,AL,33.303112,-87.026660,3.159000
912,PETRO STOPPING CENTER #319,"I-20/59,  EXIT 100",Mc Calla,AL,33.303112,-87.026660,3.125667
71329,SPEEDWAY #1439,I-20 Exit 100,Mc Calla,AL,33.303112,-87.026660,2.902333
66470,CIRCLE K #9068,"I-65, EXIT 181",Millbrook,AL,32.501475,-86.373914,3.215667
64569,LOVES TRAVEL STOP #624,"I-65, EXIT 8B",Mobile,AL,30.668246,-88.107853,3.205667
52262,CIRCLE K #2721577,US-84 & SR-21,Monroeville,AL,31.516223,-87.327714,3.434000
72185,Circle K #2709332,US-231/SR-53,Montgomery,AL,32.346251,-86.268593,3.259000
72818,QUIKTRIP #7174,"I-65, EXIT 168",Montgomery,AL,32.346251,-86.268593,2.999000
71519,SPEEDWAY #1506,US-231 & SR-271,Montgomery,AL,32.346251,-86.268593,3.042333
7635,TA MONTGOMERY TRAVEL CENTER,"I-65, EXIT 168 & US-80/US-82/SR-6/SR-8",Montgomery,AL,32.346251,-86.268593,3.252333
69101,BROMPTON VALERO,"I-20, EXIT 147 WEST",Moody,AL,33.603429,-86.493786,3.122333
69059,LOVES TRAVEL STOP #530,"I-20, EXIT 147",Moody,AL,33.603429,-86.493786,3.175667
2889,MOULTON COWBOYS,SR-157,Moulton,AL,34.488248,-87.282287,3.099000
72660,RACEWAY #6989,US-157 & COURT ST,Moulton,AL,34.488248,-87.282287,3.049000
60145,OCS QUICK STOP,US-43/SR-13,Mount Vernon,AL,31.087727,-88.013166,3.699000
64572,CIRCLE K #2723730,US-43/SR-13/SR-69,Northport,AL,33.257570,-87.596396,3.399000
9945,CIRCLE K #2706690,"I-85/US-29, EXIT 62 & US-280/US-431/SR-38/SR-1",Opelika,AL,32.660739,-85.378890,2.999000
71311,CIRCLE K #708,"I-85, EXIT 64 & US-29",Opelika,AL,32.660739,-85.378890,3.265667
71776,QUIKTRIP #7172,"I-85/US-29, EXIT 58 & SR-169",Opelika,AL,32.660739,-85.378890,2.999000
71941,RACETRAC #2628,I-85 EXIT 62 & US-280,Opelika,AL,32.660739,-85.378890,2.999000
66847,CIRCLE K #2723667,"I-20, EXIT 185 & SR-21",Oxford,AL,33.596410,-85.868219,2.999000
71249,RACETRAC #2589,"I-20, EXIT 185",Oxford,AL,33.596410,-85.868219,2.999000
69223,LOVES TRAVEL STOP #566,"US-231/CR-53, EXIT 12",Ozark,AL,31.451615,-85.645035,3.989000
67798,SUNSTOP #631,SR-231/SR-53 & SR-123,Ozark,AL,31.451615,-85.645035,3.599000
908,CIRCLE K #2704888,"I-65, EXIT 246 & SR-119",Pelham,AL,33.331186,-86.730643,3.465667
72591,Quiktrip #7173,"I-20, EXIT 156",Pell City,AL,33.560312,-86.263634,2.999000
72302,TEXACO,SR-114 & SR-156,Pennington,AL,32.203022,-88.039354,3.197333
64578,MARATHON,US-431/SR-1,Phenix City,AL,32.453878,-85.030947,3.249000
64715,CIRCLE K #2709067,US-31/SR-6,Prattville,AL,32.459935,-86.457778,3.499000
5203,OASIS TRAVEL CENTER,"I-10, EXIT 53",Robertsdale,AL,30.557402,-87.704966,3.469000
72086,DELT EXPRESS,SR-52,SAMSON,AL,31.112417,-86.046735,3.699000
72752,QUIKTRIP #7178,I-65 EXIT 13 & SR 158,Saraland,AL,30.852957,-88.107632,2.957333
63628,PILOT TRAVEL CENTER #75,"I-65, EXIT 19 & US-43/SR-13",Satsuma,AL,30.857874,-88.063383,3.195000
63628,PILOT TRAVEL CENTERS #75,"I-65, EXIT 19 & US-43/SR-13",Satsuma,AL,30.857874,-88.063383,3.199000
66671,CIRCLE K #2723686,US-72,Scottsboro,AL,34.644620,-86.048155,3.265667
68849,Circle K #2706632,US-80/SR-8 & CR-480,Selma,AL,32.416983,-87.035702,3.699000
66784,Texaco #384529,US-80/SR-8 & SR-14,Selma,AL,32.416983,-87.035702,3.299000
69474,LOVES TRAVEL STOP #577,"I-85, EXIT 22",Shorter,AL,32.411501,-85.972808,3.220667
46,PETRO STOPPING CENTER #348,"I-85,  EXIT 22 & CR-138",Shorter,AL,32.411501,-85.972808,3.154000
70643,LOVES TRAVEL STOP #774,US-431/CR-248,Smiths Station,AL,32.525286,-85.099484,3.194000
67292,LOVES TRAVEL STOP #304,"I-59, EXIT 174",Steele,AL,33.941378,-86.192107,3.989000
67345,STEELE SERVICE STATION,"I-59, EXIT 174",Steele,AL,33.941378,-86.192107,3.889000
1699,ALLENS FOOD MART280,US-280/US-231/SR-53/SR-38 & CR-8/CR-34,Sylacauga,AL,33.188670,-86.274799,3.799000
71870,Circle K #2706479,US-280,Sylacauga,AL,33.188670,-86.274799,3.799000
71622,Circle K #2706628,SR-193 & SR-163,Theodore,AL,30.538686,-88.187573,3.392333
52048,PILOT TRAVEL CENTER #302,"I-10, EXIT 13 & CR-30",Theodore,AL,30.538686,-88.187573,3.159000
52048,PILOT TRAVEL CENTERS #302,"I-10, EXIT 13 & CR-30",Theodore,AL,30.538686,-88.187573,3.199000
72877,QUIKTRIP #7177,"I-10, EXIT 15A",Theodore,AL,30.538686,-88.187573,2.882333
68468,SHELL,SR-193/SR-163 & CR-26,Theodore,AL,30.538686,-88.187573,3.039000
64718,CUZZS,US-43/SR-13,Thomasville,AL,31.915011,-87.737204,3.532333
71835,CUZZS TRAVEL DEPOT,US 43 N,Thomasville,AL,31.915011,-87.737204,3.599000
67824,CIRCLE K #2723641,US-231/SR-87/SR-10/SR-53 & CR-21,Troy,AL,31.801960,-85.967130,3.799000
7636,PILOT TRAVEL CENTER #76,"I-20 & I-59, EXIT 76",Tuscaloosa,AL,33.234404,-87.528300,2.999000
7636,PILOT TRAVEL CENTERS #76,"I-20 & I-59, EXIT 76",Tuscaloosa,AL,33.234404,-87.528300,3.099000
7629,ARNOLDS TRUCK STOP,US-72/SR-20/SR-157 & CR-59,Tuscumbia,AL,34.718502,-87.702586,3.169000
69239,LOVES TRAVEL STOP #580,SR-20/157 & SR-133,Tuscumbia,AL,34.718502,-87.702586,3.849000
3155,QUIK MART #18,US-72/SR-157,Tuscumbia,AL,34.718502,-87.702586,3.007333
72761,RACETRAC #2629,US-72/US-43 & SR-20,Tuscumbia,AL,34.718502,-87.702586,2.999000
52557,SPRINT MART #40,US-72 & SR-247,Tuscumbia,AL,34.718502,-87.702586,3.189000
6927,TORCH 85 TRUCK PLAZA,"I-85, EXIT 42",Tuskegee,AL,32.418723,-85.682509,3.272333
64719,CIRCLE K #2706697,"I-85, EXIT 77",Valley,AL,32.808779,-85.181146,3.399000
72861,SPRINT MART #4143,"I-20, EXIT 89",Vance,AL,33.173616,-87.226258,3.059000
71007,HAYDEN TRAVEL CENTER,"I-65, EXIT 284 & SR-160",Warrior,AL,33.814858,-86.815650,3.129000
70700,PATRIOT FUELING CENTER,US-231/SR-9,Wetumpka,AL,32.542018,-86.205307,3.199000
66785,WINFIELD TRUCK STOP,SR-129,Winfield,AL,33.934717,-87.791310,3.659000
52366,ALMA TRAVEL MART,"I-40, EXIT 13 & US-71",Alma,AR,35.492702,-94.212097,3.332333
70144,LOVES TRAVEL STOP #635,"I-49, EXIT 24 & SR-282",Alma,AR,35.492702,-94.212097,3.459000
67122,WORKMANS TRAVEL CENTER,"I-540, EXIT 24 & SR-282",Alma,AR,35.492702,-94.212097,3.372333
5999,PILOT TRAVEL CENTER #492,"I-30, EXIT 78 & SR-7",Arkadelphia,AR,34.127380,-93.070851,3.499000
5999,PILOT TRAVEL STOP #492,"I-30, EXIT 78 & SR-7",Arkadelphia,AR,34.127380,-93.070851,3.559000
10065,ROAD MART,US-71/US-59,Ashdown,AR,33.674529,-94.126627,3.299000
66879,TA EXPRESS,"I-40, EXIT 101",Atkins,AR,35.240787,-92.946618,3.340667
67425,LITTLEFIELD EXPRESS #15,"US-67, EXIT 55 & SR-258",Bald Knob,AR,35.312539,-91.571253,3.309000
3221,Pilot #1440,"US-67, EXIT 55 & US-64/US-167 & SR-367",Bald Knob,AR,35.312539,-91.571253,3.399000
3221,Southern Travel Plaza,"US-67, EXIT 55 & US-64/US-167 & SR-367",Bald Knob,AR,35.312539,-91.571253,3.391000
6111,HAWGS EXXON,US-167/SR-25,Batesville,AR,35.768572,-91.622652,3.359000
72801,CASEYS #4388,"US-64, EXIT 29",Beebe,AR,35.072433,-91.901059,3.189000
67875,EXXON TIGER MART,"US-67/US-167, EXIT 28 & US-64",Beebe,AR,35.072433,-91.901059,3.299000
64679,PILOT TRAVEL CENTER #118,I-30 EXIT 121,Benton,AR,34.577424,-92.572583,3.259000
64679,PILOT TRAVEL CENTERS #118,I-30 EXIT 121,Benton,AR,34.577424,-92.572583,3.199000
67849,KUM & GO #0379,US-412/ US-63 & SR-25,Black Rock,AR,36.106237,-91.107480,3.199000
66449,CITGO,"I-55, EXIT 67",Blytheville,AR,35.934144,-89.905018,3.389000
69786,LOVES TRAVEL STOP #671,"I-55, EXIT 63 & US-61",Blytheville,AR,35.934144,-89.905018,3.455667
63854,E-Z MART #4437,US-71,Boles,AR,34.788119,-94.049397,3.299000
64721,FLASH MARKET #17049,"I-40/US-63, EXIT 216 & US-49/SR-17",Brinkley,AR,34.889697,-91.189881,3.179000
71830,One9 #1330,"I-40/US-63, EXIT 216 & US-49",Brinkley,AR,34.889697,-91.189881,3.199000
71830,One9 Travel Center #1330,"I-40/US-63, EXIT 216 & US-49",Brinkley,AR,34.889697,-91.189881,3.199000
70718,ROAD RANGER #278,"I-40, EXIT 216 & US-49",Brinkley,AR,34.889697,-91.189881,3.199000
66746,CASEYS #4246,"I-30, EXIT 123",Bryant,AR,34.617234,-92.489733,3.032333
64599,PONY EXPRESS TRAVEL PLAZA #6,"US-167/US-67, EXIT16 & SR-5",Cabot,AR,34.975106,-92.028288,3.499000
63836,Double Bees #109,"I-40, EXIT 183",Carlisle,AR,34.795425,-91.740494,3.139000
72181,LITTLEFIELD EXPRESS #7,US-167,Cave City,AR,35.947801,-91.546977,3.349000
64600,Caseys #4552,"I-40, EXIT 57",Clarksville,AR,35.453918,-93.481558,3.244000
71661,Loves Travel Stop #822,"I-40,  Exit 57 & S Crawford St",Clarksville,AR,35.453918,-93.481558,3.392333
62097,FLASH MARKET #17046,US-65/SR-9,Clinton,AR,35.578981,-92.455735,3.239000
68469,8 MILE STORE,"US-64/I-40, EXIT 127",Conway,AR,35.074774,-92.467402,3.399000
936,CASEYS #4254,"I-40, EXIT 129",Conway,AR,35.074774,-92.467402,3.032333
70421,CASEYS #3581,US-62/US-67,Corning,AR,36.413682,-90.583609,3.282333
64723,CASHS #4470,US-65,Dumas,AR,33.883372,-91.485632,3.209000
3264,TA WEST MEMPHIS TRAVEL CENTER,"I-40/US-63, EXIT 260 & SR-149",Earle,AR,35.273379,-90.464304,3.367333
52052,EXPRESSWAY MOBIL,US-63 & US-167,El Dorado,AR,33.218982,-92.664071,3.599000
4006,MISSILE MART #1,US-167 & SR-7,El Dorado,AR,33.218982,-92.664071,3.499000
66392,MISSILE MART #10,"I-40, EXIT 161",El Dorado,AR,33.218982,-92.664071,3.499000
64724,TOBOS TRAVEL CENTER,"I-540, EXIT 58",Fayetteville,AR,36.071451,-94.166679,3.349000
71518,SPEEDWAY/7Fleet #9305,SR-18 & SR-1,Forrest City,AR,35.013599,-90.793207,3.174000
28,LITTLEFIELD EXPRESS #2,"I-540, EXIT 12 & US-71",Fort Smith,AR,35.349276,-94.370883,3.399000
60635,EXXON ON THE RUN,US-62/US-412 & SR-126,Gassville,AR,36.284949,-92.486830,3.695000
63642,COLTS QUICK DRAW,"I-40, EXIT 125 & US-65/SR-25",Greenbrier,AR,35.229027,-92.383576,3.307333
5554,Southfork TRUCK STOP,"I-30, EXIT 63 & SR-53",Gurdon,AR,33.916032,-93.153910,3.459000
68007,Highland oil,US-412,Hardy,AR,36.319645,-91.481503,3.269000
68277,WHITE OAK STATION #15,US-65,Harrison,AR,36.242592,-93.117650,3.599000
70493,LOVES TRAVEL STOP #759,US-63/SR-11,Hazen,AR,34.781368,-91.558058,3.225667
66428,SHELL,US-167,Hensley,AR,34.510410,-92.209517,3.589000
68009,CIRCLE K #2741779,"US-270, EXIT 2",Hot Springs National Park,AR,34.529071,-93.030140,3.369000
64610,KINGS RIVER COUNTRY STORE,US-412,Huntsville,AR,36.099194,-93.733469,3.265667
71211,KUM & GO #0138,US-67,Jacksonville,AR,34.877908,-92.131475,3.099000
69483,LOVES TRAVEL STOP #607,"US-63, EXIT 40 & SR-463",Jonesboro,AR,35.819755,-90.679033,3.439000
71713,Pilot #1383,"I-555, Exit 39",Jonesboro,AR,35.819755,-90.679033,3.489000
71713,Pilot Dealer #1383,"I-555, Exit 39",Jonesboro,AR,35.819755,-90.679033,3.439000
66376,SUBS AND GRUBS,"I-63, EXIT 39",Jonesboro,AR,35.819755,-90.679033,3.389000
72990,TA Express Jonesboro,I-555 EXIT 39,Jonesboro,AR,35.819755,-90.679033,3.392333
72626,MFA OIL,SR-18,Lake City,AR,35.819370,-90.453905,3.399000
70495,LOVES TRAVEL STOP #689,US-65 & US-82,Lake Village,AR,35.819370,-90.453905,3.269000
66349,CIRCLE K #2741796,"I-40, EXIT 5",Little Rock,AR,34.723218,-92.356264,3.365667
67818,LOVES TRAVEL STOP #457,"I-30/US-67/US-70, EXIT 128",Little Rock,AR,34.723218,-92.356264,3.242333
71379,QUIKTRIP #7211,"I-30/US-67/US-70, EXIT 128",Little Rock,AR,34.723218,-92.356264,3.049000
66786,Circle K #2741791,"I-40, EXIT 175 & SR-31",Lonoke,AR,34.790501,-91.907362,3.139000
70179,WORKMANS TRAVEL CENTER,"I-49, EXIT 78 & SR-264",Lowell,AR,36.255855,-94.153356,3.402333
63841,MAGNOLIA TRAVEL CENTER,US-82 & US-371,Magnolia,AR,33.276698,-93.226247,3.599000
68434,Circle K #2741789,"I-30, EXIT 98 & US-270",Malvern,AR,34.373276,-92.821262,3.439000
6864,JJS TRUCK STOP,"I-30, EXIT 106",Malvern,AR,34.373276,-92.821262,3.315667
70620,LOVES TRAVEL STOP #779,I-30 EXIT 97,Malvern,AR,34.373276,-92.821262,3.499000
6309,WINNERS CIRCLE #1,"I-30 & US-270, EXIT 98A",Malvern,AR,34.373276,-92.821262,3.352333
63846,71 EXPRESS,US-71,Mansfield,AR,35.063711,-94.234842,3.332333
63313,MARION TRAVEL CENTER,I-55 EXIT 14,Marion,AR,35.204246,-90.206715,3.199000
68890,Circle K #2741795,"I-430, EXIT 12 & SR-100",Maumelle,AR,34.852344,-92.399995,3.185667
559,SHELL MORGAN ROAD TRUCK STOP,"I-40, EXIT 142",Maumelle,AR,34.852344,-92.399995,3.207333
68008,FAST LANE #3,US-64 & US-49,Mc Crory,AR,35.257326,-91.197276,3.399000
52401,LOVES TRAVEL STOP #267,"I-40, EXIT 107 & SR-95",Morrilton,AR,35.155456,-92.738932,3.360667
63803,KOUNTRY XPRESS,"I-40, EXIT 20",Mulberry,AR,35.508500,-94.074753,3.272333
3759,EXXON,US-67 & SR-18,Newport,AR,35.623772,-91.231682,4.132333
72959,JORDANS #75,US-67,Newport,AR,35.623772,-91.231682,3.299000
69049,CIRCLE K #2741787,"I-440, EXIT 7 & US-165",North Little Rock,AR,34.781752,-92.235057,3.369000
52601,LOVES TRAVEL STOP #236,"I-40, EXIT 161 & SR-391",North Little Rock,AR,34.781752,-92.235057,3.220667
6755,PETRO STOPPING CENTER #326,"I-40, EXIT 161 & SR-391",North Little Rock,AR,34.781752,-92.235057,3.207333
52458,PILOT TRAVEL CENTER #332,"I-40, EXIT 161 & SR-391",North Little Rock,AR,34.781752,-92.235057,3.237000
52458,PILOT TRAVEL CENTERS #332,"I-40, EXIT 161 & SR-391",North Little Rock,AR,34.781752,-92.235057,3.239000
71391,QUIKTRIP #7210,I-40 EXIT 142,North Little Rock,AR,34.781752,-92.235057,3.049000
2209,Roadrunner #471,"I-40/US-65, EXIT 142 & SR-365",North Little Rock,AR,34.781752,-92.235057,3.032333
3316,TRUCKOMAT OF N LITTLE ROCK,"I-40, EXIT 161 & SR-391",North Little Rock,AR,34.781752,-92.235057,3.249000
72610,JORDANS KWIK STOP #6,I-55 Exit 48 & SR-140,Osceola,AR,35.690217,-89.988295,3.012333
64617,SHELL,"I-55, EXIT 48",Osceola,AR,35.690217,-89.988295,2.999000
52558,LOVES TRAVEL STOP #271,"I-40, EXIT 37 & US-219",Ozark,AR,35.501957,-93.848396,3.392333
68369,WORKMANS TRAVEL CENTER,"I-40 EXIT, 35 & SR-23",Ozark,AR,35.501957,-93.848396,3.297333
71945,DK #13904,I-40 EXIT 233 & SR-261,Palestine,AR,34.970307,-90.908225,3.015667
